samp_name,Sequential G3 Sample No.,Biological Replicate No. (if applicable),Technical Replicate No. (if applicable),Negative control,Cruise/ Expedition ID,expedition_id,expedition_name,samp_category,materialSampleID,neg_cont_type,pos_cont_type,eventDate,verbatimEventDate,env_medium,organism,habitat_natural_artificial_0_1,env_broad_scale,env_local_scale,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,sample_derived_from,sample_composed_of,samp_collect_device,samp_store_method_additional,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prep_method_additional,line_id,station_id,verbatimStationName,ctd_cast_number,rov_dive_number,samp_collect_method,samp_collect_notes,ctd_bottle_number,rosette_position,maximumDepthInMeters,minimumDepthInMeters,DepthInMeters_method,maximumDepthInMeters_standard_deviation,altitude,altitude_unit,altitude_method,tot_depth_water_col,tot_depth_water_col_method,elev,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLatitude_standard_deviation,decimalLongitude,decimalLongitude_standard_deviation,eventDurationValue,verbatimEventTime,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,dna_store_loc,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,samp_weather,temp,temp_standard_deviation,ph,pH_free,pH_total,salinity,conductivity,diss_oxygen,diss_oxygen_unit,methane,methane_unit,hydrogen,hydrogen_unit,beam_attenuation,beam_attenuation_unit,dNTU,turbidity,orp,orp_unit,dE/dt,fluorescence,fluorescence_unit,chlorophyll,theta,sigma_theta,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,silicate,silicate_unit,tot_alkalinity,tot_alkalinity_unit,pco2,pco2_unit,percent_d3He,measurements_from,collected_by,extract_id,extract_plate,extract_well_number,extract_well_position,date_ext,concentration,concentration_unit,dna_yield,dna_yield_unit,ratioOfAbsorbance260_280,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration_method,pool_dna_num,nucl_acid_ext_method_additional,associatedSequences,Unnamed: 141,Unnamed: 142,Unnamed: 143
E106.WO920,106.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P11_8,not applicable: sample group,not applicable: sample group,2020-09-14T23:02:00Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P11,Salish Sea - The Great Bend - WOAC P11,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,8,8,2.624,1.624,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,86,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,88.624,missing: not collected,0, 47 22.26 N, 123 07.96 W,degrees minutes seconds,WGS84,47.371,missing: not collected,-123.133,missing: not collected,T0S/T1S,23:02:00,1200,mL,ambient temperature,not applicable,OME -80 Freezer,1200,mL,missing: not collected,15.2047,missing: not collected,8.576,missing: not collected,missing: not collected,28.54,missing: not collected,8.159,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,4.422,mg/m3,4.346,missing: not collected,20.959,1.971,µM,0.037,µM,0.256,µM,1.490,µM,38.685,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,1,A,2021-02-01,50.135,ng/µL,4.18,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E107.WO920,107.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P29_2,not applicable: sample group,not applicable: sample group,2020-09-15T21:16:46Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P29,Salish Sea - South of Alki Pt - WOAC P29,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,Field Notes: Filtering of P29 DNA started after P31 was sampled then DNA samples were done in order,2,2,170.163,169.163,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,56,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,226.163,missing: not collected,0, 47 33.44 N, 122 26.60 W,degrees minutes seconds,WGS84,47.557,missing: not collected,-122.443,missing: not collected,T0S/T1S,21:16:46,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,11.6872,missing: not collected,8.399,missing: not collected,missing: not collected,30.89,missing: not collected,5.613,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.089,mg/m3,missing: not collected,missing: not collected,23.458,20.042,µM,0.393,µM,2.902,µM,2.090,µM,41.202,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,E,2021-02-01,15.15,ng/µL,0.76,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E108.WO920,108.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P29_3,not applicable: sample group,not applicable: sample group,2020-09-15T21:18:07Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P29,Salish Sea - South of Alki Pt - WOAC P29,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,Field Notes: Filtering of P29 DNA started after P31 was sampled then DNA samples were done in order,3,3,149.917,148.917,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,76,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,225.917,missing: not collected,0, 47 33.44 N, 122 26.60 W,degrees minutes seconds,WGS84,47.557,missing: not collected,-122.443,missing: not collected,T0S/T1S,21:18:07,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,11.7686,missing: not collected,8.407,missing: not collected,missing: not collected,30.84,missing: not collected,5.674,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.082,mg/m3,missing: not collected,missing: not collected,23.402,20.266,µM,0.401,µM,2.874,µM,2.108,µM,41.232,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,1,C,2021-02-02,20.082,ng/µL,1.00,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E109.WO920,109.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P29_10,not applicable: sample group,not applicable: sample group,2020-09-15T21:29:08Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P29,Salish Sea - South of Alki Pt - WOAC P29,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,Field Notes: Filtering of P29 DNA started after P31 was sampled then DNA samples were done in order,10,10,10.056,9.056,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,216,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,226.056,missing: not collected,0, 47 33.44 N, 122 26.60 W,degrees minutes seconds,WGS84,47.557,missing: not collected,-122.443,missing: not collected,T0S/T1S,21:29:08,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,13.2147,missing: not collected,8.489,missing: not collected,missing: not collected,30.14,missing: not collected,6.561,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.151,mg/m3,2.827,missing: not collected,22.589,17.667,µM,0.500,µM,1.069,µM,1.982,µM,42.148,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,3,B,2021-02-01,22.062,ng/µL,1.10,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E110.WO920,110.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P29_12,not applicable: sample group,not applicable: sample group,2020-09-15T21:31:19Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P29,Salish Sea - South of Alki Pt - WOAC P29,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,Field Notes: Filtering of P29 DNA started after P31 was sampled then DNA samples were done in order,12,12,2.703,1.703,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,226,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,228.703,missing: not collected,0, 47 33.44 N, 122 26.60 W,degrees minutes seconds,WGS84,47.557,missing: not collected,-122.443,missing: not collected,T0S/T1S,21:31:19,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,13.8117,missing: not collected,8.559,missing: not collected,missing: not collected,30.09,missing: not collected,7.450,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.675,mg/m3,2.776,missing: not collected,22.437,15.752,µM,0.476,µM,1.259,µM,1.860,µM,40.436,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,3,H,2021-02-02,36.3595,ng/µL,1.82,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E111.WO920,111.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P30_1,not applicable: sample group,not applicable: sample group,2020-09-15T22:43:18Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine aphotic zone [ENVO:00000210],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P30,Salish Sea - Three Tree Point - WOAC P30,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,1,1,216.021,215.021,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,5,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,221.021,missing: not collected,0, 47 27.31 N, 122 24.47 W,degrees minutes seconds,WGS84,47.455,missing: not collected,-122.408,missing: not collected,T0S/T1S,22:43:18,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,11.683,missing: not collected,8.388,missing: not collected,missing: not collected,30.89,missing: not collected,5.614,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.106,mg/m3,3.735,missing: not collected,23.463,19.971,µM,0.405,µM,3.085,µM,2.132,µM,41.828,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,3,D,2021-02-02,22.754,ng/µL,1.14,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E112.WO920,112.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P30_3,not applicable: sample group,not applicable: sample group,2020-09-15T22:46:31Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P30,Salish Sea - Three Tree Point - WOAC P30,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,3,3,150.185,149.185,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,71,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,221.185,missing: not collected,0, 47 27.31 N, 122 24.47 W,degrees minutes seconds,WGS84,47.455,missing: not collected,-122.408,missing: not collected,T0S/T1S,22:46:31,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,11.8947,missing: not collected,8.402,missing: not collected,missing: not collected,30.75,missing: not collected,5.743,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.035,mg/m3,missing: not collected,missing: not collected,23.312,19.546,µM,0.438,µM,3.047,µM,2.108,µM,40.917,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,1,B,2021-02-02,18.891,ng/µL,0.94,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E113.WO920,113.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P30_5,not applicable: sample group,not applicable: sample group,2020-09-15T22:48:55Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P30,Salish Sea - Three Tree Point - WOAC P30,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,5,5,100.092,99.092,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,121,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,221.092,missing: not collected,0, 47 27.31 N, 122 24.47 W,degrees minutes seconds,WGS84,47.455,missing: not collected,-122.408,missing: not collected,T0S/T1S,22:48:55,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,12.1225,missing: not collected,8.377,missing: not collected,missing: not collected,30.52,missing: not collected,5.461,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.012,mg/m3,missing: not collected,missing: not collected,23.089,21.722,µM,0.658,µM,1.721,µM,2.187,µM,43.652,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,5,F,2021-02-02,16.054,ng/µL,0.80,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E114.WO920,114.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P30_7,not applicable: sample group,not applicable: sample group,2020-09-15T22:52:02Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P30,Salish Sea - Three Tree Point - WOAC P30,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,7,7,50.051,49.051,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,171,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,221.051,missing: not collected,0, 47 27.31 N, 122 24.47 W,degrees minutes seconds,WGS84,47.455,missing: not collected,-122.408,missing: not collected,T0S/T1S,22:52:02,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,12.4706,missing: not collected,8.388,missing: not collected,missing: not collected,30.33,missing: not collected,5.553,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.029,mg/m3,missing: not collected,missing: not collected,22.876,22.542,µM,0.546,µM,0.446,µM,2.140,µM,42.574,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,3,H,2021-02-01,15.123,ng/µL,0.76,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E115.WO920,115.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P30_10,not applicable: sample group,not applicable: sample group,2020-09-15T22:55:42Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P30,Salish Sea - Three Tree Point - WOAC P30,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,10,10,9.716,8.716,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,211,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,220.716,missing: not collected,0, 47 27.31 N, 122 24.47 W,degrees minutes seconds,WGS84,47.455,missing: not collected,-122.408,missing: not collected,T0S/T1S,22:55:42,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,13.5261,missing: not collected,8.591,missing: not collected,missing: not collected,30.04,missing: not collected,7.734,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,2.958,mg/m3,1.558,missing: not collected,22.454,15.228,µM,0.474,µM,0.820,µM,1.750,µM,37.378,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,3,E,2021-02-01,30.5135,ng/µL,1.53,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
